"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: logPermutations","Param: seed","Param: size"
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,205.419784,1.355415,"ops/us",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.258820,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.000882,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,21.079164,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.030081,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.000691,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000034,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.000105,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000237,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000140,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.000608,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,9.039948,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,16.883149,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000096,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,20.864240,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000029,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.007830,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000010,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000013,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,65.231262,NaN,"#/op",7,1,8
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,124.718760,0.459264,"ops/us",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.272150,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.001891,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,23.073244,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.032093,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.003574,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000227,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.000800,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000104,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000704,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.000341,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,13.985287,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,27.698713,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000045,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,22.995624,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000141,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.000783,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000090,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000270,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,101.777335,NaN,"#/op",7,1,16
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,80.817960,0.548861,"ops/us",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.308923,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.005057,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,25.042789,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.012144,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.005907,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000268,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.000646,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000010,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000278,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.000929,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,19.062373,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,42.634542,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000073,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,24.946015,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000036,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.027107,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000061,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000222,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,138.010059,NaN,"#/op",7,1,32
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,25.291043,0.118067,"ops/us",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.257811,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,2.867523,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,50.287182,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,6.124944,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.026294,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.001109,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.003952,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000672,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.003122,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.005162,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,55.355576,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,137.160886,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000610,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,50.083086,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000075,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,6.085182,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000064,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000365,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,532.021941,NaN,"#/op",7,1,256
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,7.553944,0.276899,"ops/us",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.246042,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,16.203799,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,145.274872,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,6.294038,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.038292,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.001797,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.007459,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.002188,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.009363,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.017750,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,173.444493,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,452.278154,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000804,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,145.685952,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000403,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,6.428532,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000983,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.003248,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,1838.212982,NaN,"#/op",7,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,205.001813,2.412852,"ops/us",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.259891,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.002362,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,21.091418,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.043203,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.001368,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000088,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.000212,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000034,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000214,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.000497,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,9.039965,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,16.960661,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000022,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,21.130641,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000011,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.029909,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000019,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000079,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,65.260675,NaN,"#/op",8,1,8
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,123.325551,10.853265,"ops/us",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.271363,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.001539,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,23.271809,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.066626,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.003392,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000363,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.000799,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000372,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.001820,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.000486,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,14.154892,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,27.899467,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000267,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,22.731914,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000014,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.029884,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000035,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000065,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,102.812444,NaN,"#/op",8,1,16
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,80.918923,0.223982,"ops/us",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.309600,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.010979,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,24.993085,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.019339,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.007991,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000348,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.001266,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000094,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000370,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.001173,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,19.000444,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,42.714462,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000080,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,25.059335,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000021,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.018941,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000048,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000084,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,137.966721,NaN,"#/op",8,1,32
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,25.269884,0.119289,"ops/us",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.257769,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,4.324951,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,50.283667,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,6.084429,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.027341,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.001232,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.003805,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000483,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000184,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.003697,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,55.183697,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,136.776957,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000494,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,50.078983,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000086,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,6.069770,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000199,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000345,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,530.618491,NaN,"#/op",8,1,256
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,7.280793,0.253613,"ops/us",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.252064,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,16.498618,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,147.193686,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,6.164215,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.051678,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.003740,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.045764,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.001733,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.001363,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.006725,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,174.611188,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,466.298305,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.001607,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,147.458610,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000599,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,6.848262,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.002082,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.006867,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,1849.922059,NaN,"#/op",8,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,205.330513,0.852696,"ops/us",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.259236,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.003601,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,21.040328,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.041940,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.002519,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000180,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.000483,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000005,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000014,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.001174,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,9.074039,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,16.997321,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000013,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,21.007358,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000009,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.057796,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000010,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000011,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,65.566908,NaN,"#/op",9,1,8
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,123.914985,0.453050,"ops/us",9,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.273553,NaN,"#/op",9,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.022199,NaN,"#/op",9,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,22.751572,NaN,"#/op",9,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,4.949041,NaN,"#/op",9,1,16
